   n        time         Cl         Cd         AoA         M
  578120    88.39755   0.6238907   0.0228813   5.0000000   0.4000000
  578140    88.40020   0.6239753   0.0228856   5.0000000   0.4000000
  578160    88.40285   0.6240666   0.0228906   5.0000000   0.4000000
  578180    88.40550   0.6241635   0.0228962   5.0000000   0.4000000
  578200    88.40815   0.6242648   0.0229021   5.0000000   0.4000000
  578220    88.41080   0.6243695   0.0229082   5.0000000   0.4000000
  578240    88.41344   0.6244769   0.0229145   5.0000000   0.4000000
  578260    88.41609   0.6245871   0.0229208   5.0000000   0.4000000
  578280    88.41874   0.6247002   0.0229273   5.0000000   0.4000000
  578300    88.42139   0.6248167   0.0229341   5.0000000   0.4000000
  578320    88.42404   0.6249364   0.0229413   5.0000000   0.4000000
  578340    88.42669   0.6250592   0.0229489   5.0000000   0.4000000
  578360    88.42933   0.6251848   0.0229569   5.0000000   0.4000000
  578380    88.43198   0.6253129   0.0229653   5.0000000   0.4000000
  578400    88.43463   0.6254430   0.0229741   5.0000000   0.4000000
  578420    88.43728   0.6255747   0.0229831   5.0000000   0.4000000
  578440    88.43993   0.6257071   0.0229923   5.0000000   0.4000000
  578460    88.44258   0.6258393   0.0230014   5.0000000   0.4000000
  578480    88.44522   0.6259703   0.0230104   5.0000000   0.4000000
  578500    88.44787   0.6260992   0.0230190   5.0000000   0.4000000
  578520    88.45052   0.6262255   0.0230272   5.0000000   0.4000000
  578540    88.45317   0.6263484   0.0230349   5.0000000   0.4000000
  578560    88.45582   0.6264674   0.0230421   5.0000000   0.4000000
  578580    88.45847   0.6265818   0.0230488   5.0000000   0.4000000
  578600    88.46111   0.6266912   0.0230548   5.0000000   0.4000000
  578620    88.46376   0.6267956   0.0230602   5.0000000   0.4000000
  578640    88.46641   0.6268946   0.0230652   5.0000000   0.4000000
  578660    88.46906   0.6269878   0.0230696   5.0000000   0.4000000
  578680    88.47171   0.6270744   0.0230733   5.0000000   0.4000000
  578700    88.47435   0.6271535   0.0230764   5.0000000   0.4000000
  578720    88.47700   0.6272244   0.0230787   5.0000000   0.4000000
  578740    88.47965   0.6272872   0.0230802   5.0000000   0.4000000
  578760    88.48230   0.6273422   0.0230811   5.0000000   0.4000000
  578780    88.48495   0.6273899   0.0230817   5.0000000   0.4000000
  578800    88.48759   0.6274315   0.0230820   5.0000000   0.4000000
  578820    88.49024   0.6274678   0.0230824   5.0000000   0.4000000
  578840    88.49289   0.6274998   0.0230830   5.0000000   0.4000000
  578860    88.49554   0.6275276   0.0230837   5.0000000   0.4000000
  578880    88.49819   0.6275513   0.0230843   5.0000000   0.4000000
  578900    88.50083   0.6275703   0.0230847   5.0000000   0.4000000
  578920    88.50348   0.6275844   0.0230848   5.0000000   0.4000000
  578940    88.50613   0.6275936   0.0230842   5.0000000   0.4000000
  578960    88.50878   0.6275982   0.0230831   5.0000000   0.4000000
  578980    88.51142   0.6275991   0.0230815   5.0000000   0.4000000
  579000    88.51407   0.6275968   0.0230794   5.0000000   0.4000000
  579020    88.51672   0.6275920   0.0230768   5.0000000   0.4000000
  579040    88.51937   0.6275851   0.0230738   5.0000000   0.4000000
  579060    88.52202   0.6275766   0.0230706   5.0000000   0.4000000
  579080    88.52466   0.6275670   0.0230671   5.0000000   0.4000000
  579100    88.52731   0.6275570   0.0230637   5.0000000   0.4000000
  579120    88.52996   0.6275469   0.0230604   5.0000000   0.4000000
  579140    88.53261   0.6275370   0.0230573   5.0000000   0.4000000
  579160    88.53525   0.6275270   0.0230543   5.0000000   0.4000000
  579180    88.53790   0.6275163   0.0230515   5.0000000   0.4000000
  579200    88.54055   0.6275048   0.0230487   5.0000000   0.4000000
  579220    88.54320   0.6274922   0.0230460   5.0000000   0.4000000
  579240    88.54584   0.6274784   0.0230434   5.0000000   0.4000000
  579260    88.54849   0.6274635   0.0230409   5.0000000   0.4000000
  579280    88.55114   0.6274476   0.0230386   5.0000000   0.4000000
  579300    88.55379   0.6274311   0.0230368   5.0000000   0.4000000
  579320    88.55644   0.6274143   0.0230355   5.0000000   0.4000000
  579340    88.55908   0.6273973   0.0230348   5.0000000   0.4000000
  579360    88.56173   0.6273797   0.0230346   5.0000000   0.4000000
  579380    88.56438   0.6273609   0.0230349   5.0000000   0.4000000
  579400    88.56703   0.6273400   0.0230353   5.0000000   0.4000000
  579420    88.56967   0.6273170   0.0230359   5.0000000   0.4000000
  579440    88.57232   0.6272921   0.0230366   5.0000000   0.4000000
  579460    88.57497   0.6272662   0.0230376   5.0000000   0.4000000
  579480    88.57761   0.6272398   0.0230389   5.0000000   0.4000000
  579500    88.58026   0.6272133   0.0230405   5.0000000   0.4000000
  579520    88.58291   0.6271866   0.0230423   5.0000000   0.4000000
  579540    88.58556   0.6271595   0.0230442   5.0000000   0.4000000
  579560    88.58820   0.6271318   0.0230461   5.0000000   0.4000000
  579580    88.59085   0.6271035   0.0230479   5.0000000   0.4000000
  579600    88.59350   0.6270746   0.0230495   5.0000000   0.4000000
  579620    88.59615   0.6270453   0.0230509   5.0000000   0.4000000
  579640    88.59879   0.6270157   0.0230522   5.0000000   0.4000000
  579660    88.60144   0.6269865   0.0230534   5.0000000   0.4000000
  579680    88.60409   0.6269581   0.0230546   5.0000000   0.4000000
  579700    88.60674   0.6269309   0.0230558   5.0000000   0.4000000
  579720    88.60938   0.6269052   0.0230571   5.0000000   0.4000000
  579740    88.61203   0.6268810   0.0230586   5.0000000   0.4000000
  579760    88.61468   0.6268588   0.0230603   5.0000000   0.4000000
  579780    88.61732   0.6268388   0.0230621   5.0000000   0.4000000
  579800    88.61997   0.6268210   0.0230642   5.0000000   0.4000000
  579820    88.62262   0.6268053   0.0230665   5.0000000   0.4000000
  579840    88.62527   0.6267913   0.0230688   5.0000000   0.4000000
  579860    88.62791   0.6267787   0.0230711   5.0000000   0.4000000
  579880    88.63056   0.6267674   0.0230733   5.0000000   0.4000000
  579900    88.63321   0.6267572   0.0230754   5.0000000   0.4000000
  579920    88.63585   0.6267483   0.0230774   5.0000000   0.4000000
  579940    88.63850   0.6267412   0.0230795   5.0000000   0.4000000
  579960    88.64115   0.6267362   0.0230817   5.0000000   0.4000000
  579980    88.64379   0.6267336   0.0230840   5.0000000   0.4000000
  580000    88.64644   0.6267334   0.0230866   5.0000000   0.4000000
  580020    88.64909   0.6267357   0.0230893   5.0000000   0.4000000
  580040    88.65174   0.6267405   0.0230924   5.0000000   0.4000000
  580060    88.65438   0.6267478   0.0230958   5.0000000   0.4000000
  580080    88.65703   0.6267578   0.0230995   5.0000000   0.4000000
  580100    88.65968   0.6267704   0.0231037   5.0000000   0.4000000
  580120    88.66232   0.6267851   0.0231082   5.0000000   0.4000000
  580140    88.66497   0.6268017   0.0231129   5.0000000   0.4000000
  580160    88.66762   0.6268201   0.0231180   5.0000000   0.4000000
  580180    88.67026   0.6268405   0.0231235   5.0000000   0.4000000
  580200    88.67291   0.6268631   0.0231294   5.0000000   0.4000000
  580220    88.67556   0.6268875   0.0231356   5.0000000   0.4000000
  580240    88.67820   0.6269132   0.0231421   5.0000000   0.4000000
  580260    88.68085   0.6269394   0.0231487   5.0000000   0.4000000
  580280    88.68350   0.6269657   0.0231554   5.0000000   0.4000000
  580300    88.68614   0.6269923   0.0231621   5.0000000   0.4000000
  580320    88.68879   0.6270193   0.0231690   5.0000000   0.4000000
  580340    88.69144   0.6270470   0.0231761   5.0000000   0.4000000
  580360    88.69408   0.6270753   0.0231834   5.0000000   0.4000000
  580380    88.69673   0.6271041   0.0231909   5.0000000   0.4000000
  580400    88.69938   0.6271334   0.0231985   5.0000000   0.4000000
  580420    88.70202   0.6271637   0.0232063   5.0000000   0.4000000
  580440    88.70467   0.6271952   0.0232144   5.0000000   0.4000000
  580460    88.70731   0.6272283   0.0232228   5.0000000   0.4000000
  580480    88.70996   0.6272626   0.0232314   5.0000000   0.4000000
  580500    88.71261   0.6272972   0.0232400   5.0000000   0.4000000
  580520    88.71525   0.6273305   0.0232482   5.0000000   0.4000000
  580540    88.71790   0.6273606   0.0232556   5.0000000   0.4000000
  580560    88.72055   0.6273857   0.0232618   5.0000000   0.4000000
  580580    88.72319   0.6274051   0.0232665   5.0000000   0.4000000
  580600    88.72584   0.6274198   0.0232700   5.0000000   0.4000000
  580620    88.72849   0.6274314   0.0232728   5.0000000   0.4000000
  580640    88.73113   0.6274422   0.0232753   5.0000000   0.4000000
  580660    88.73378   0.6274532   0.0232779   5.0000000   0.4000000
  580680    88.73642   0.6274645   0.0232806   5.0000000   0.4000000
  580700    88.73907   0.6274746   0.0232831   5.0000000   0.4000000
  580720    88.74172   0.6274816   0.0232849   5.0000000   0.4000000
  580740    88.74436   0.6274835   0.0232856   5.0000000   0.4000000
  580760    88.74701   0.6274791   0.0232849   5.0000000   0.4000000
  580780    88.74966   0.6274680   0.0232828   5.0000000   0.4000000
  580800    88.75230   0.6274506   0.0232793   5.0000000   0.4000000
  580820    88.75495   0.6274280   0.0232746   5.0000000   0.4000000
  580840    88.75759   0.6274016   0.0232691   5.0000000   0.4000000
  580860    88.76024   0.6273732   0.0232631   5.0000000   0.4000000
  580880    88.76289   0.6273446   0.0232572   5.0000000   0.4000000
  580900    88.76553   0.6273169   0.0232515   5.0000000   0.4000000
  580920    88.76818   0.6272906   0.0232461   5.0000000   0.4000000
  580940    88.77082   0.6272646   0.0232407   5.0000000   0.4000000
  580960    88.77347   0.6272374   0.0232348   5.0000000   0.4000000
  580980    88.77612   0.6272074   0.0232280   5.0000000   0.4000000
  581000    88.77876   0.6271733   0.0232199   5.0000000   0.4000000
  581020    88.78141   0.6271354   0.0232104   5.0000000   0.4000000
  581040    88.78405   0.6270946   0.0231997   5.0000000   0.4000000
  581060    88.78670   0.6270528   0.0231882   5.0000000   0.4000000
  581080    88.78935   0.6270120   0.0231763   5.0000000   0.4000000
  581100    88.79199   0.6269737   0.0231645   5.0000000   0.4000000
  581120    88.79464   0.6269383   0.0231528   5.0000000   0.4000000
  581140    88.79728   0.6269054   0.0231414   5.0000000   0.4000000
  581160    88.79993   0.6268738   0.0231299   5.0000000   0.4000000
  581180    88.80258   0.6268421   0.0231182   5.0000000   0.4000000
  581200    88.80522   0.6268090   0.0231062   5.0000000   0.4000000
  581220    88.80787   0.6267737   0.0230937   5.0000000   0.4000000
  581240    88.81051   0.6267355   0.0230808   5.0000000   0.4000000
  581260    88.81316   0.6266937   0.0230674   5.0000000   0.4000000
  581280    88.81581   0.6266476   0.0230535   5.0000000   0.4000000
  581300    88.81845   0.6265968   0.0230391   5.0000000   0.4000000
  581320    88.82110   0.6265410   0.0230241   5.0000000   0.4000000
  581340    88.82374   0.6264802   0.0230087   5.0000000   0.4000000
  581360    88.82639   0.6264148   0.0229929   5.0000000   0.4000000
  581380    88.82904   0.6263456   0.0229768   5.0000000   0.4000000
  581400    88.83168   0.6262731   0.0229606   5.0000000   0.4000000
  581420    88.83433   0.6261974   0.0229442   5.0000000   0.4000000
  581440    88.83697   0.6261187   0.0229277   5.0000000   0.4000000
  581460    88.83962   0.6260369   0.0229109   5.0000000   0.4000000
  581480    88.84227   0.6259523   0.0228940   5.0000000   0.4000000
  581500    88.84491   0.6258648   0.0228769   5.0000000   0.4000000
  581520    88.84756   0.6257745   0.0228596   5.0000000   0.4000000
  581540    88.85020   0.6256808   0.0228420   5.0000000   0.4000000
  581560    88.85285   0.6255837   0.0228242   5.0000000   0.4000000
  581580    88.85549   0.6254827   0.0228060   5.0000000   0.4000000
  581600    88.85814   0.6253780   0.0227873   5.0000000   0.4000000
  581620    88.86079   0.6252698   0.0227683   5.0000000   0.4000000
  581640    88.86343   0.6251582   0.0227488   5.0000000   0.4000000
  581660    88.86608   0.6250431   0.0227288   5.0000000   0.4000000
  581680    88.86872   0.6249248   0.0227082   5.0000000   0.4000000
  581700    88.87137   0.6248038   0.0226871   5.0000000   0.4000000
  581720    88.87402   0.6246812   0.0226655   5.0000000   0.4000000
  581740    88.87666   0.6245582   0.0226436   5.0000000   0.4000000
  581760    88.87931   0.6244361   0.0226218   5.0000000   0.4000000
  581780    88.88195   0.6243155   0.0225999   5.0000000   0.4000000
  581800    88.88460   0.6241959   0.0225781   5.0000000   0.4000000
  581820    88.88725   0.6240755   0.0225558   5.0000000   0.4000000
  581840    88.88989   0.6239522   0.0225325   5.0000000   0.4000000
  581860    88.89254   0.6238241   0.0225079   5.0000000   0.4000000
  581880    88.89518   0.6236907   0.0224819   5.0000000   0.4000000
  581900    88.89783   0.6235531   0.0224547   5.0000000   0.4000000
  581920    88.90047   0.6234135   0.0224270   5.0000000   0.4000000
  581940    88.90312   0.6232744   0.0223994   5.0000000   0.4000000
  581960    88.90577   0.6231380   0.0223722   5.0000000   0.4000000
  581980    88.90841   0.6230051   0.0223459   5.0000000   0.4000000
  582000    88.91106   0.6228761   0.0223203   5.0000000   0.4000000
  582020    88.91370   0.6227505   0.0222955   5.0000000   0.4000000
  582040    88.91635   0.6226277   0.0222712   5.0000000   0.4000000
  582060    88.91900   0.6225070   0.0222473   5.0000000   0.4000000
  582080    88.92164   0.6223876   0.0222237   5.0000000   0.4000000
  582100    88.92429   0.6222692   0.0222001   5.0000000   0.4000000
  582120    88.92693   0.6221513   0.0221765   5.0000000   0.4000000
  582140    88.92958   0.6220336   0.0221527   5.0000000   0.4000000
  582160    88.93222   0.6219167   0.0221287   5.0000000   0.4000000
  582180    88.93487   0.6218021   0.0221049   5.0000000   0.4000000
  582200    88.93752   0.6216929   0.0220818   5.0000000   0.4000000
  582220    88.94016   0.6215929   0.0220603   5.0000000   0.4000000
  582240    88.94281   0.6215054   0.0220412   5.0000000   0.4000000
  582260    88.94545   0.6214315   0.0220247   5.0000000   0.4000000
  582280    88.94810   0.6213688   0.0220102   5.0000000   0.4000000
  582300    88.95075   0.6213125   0.0219965   5.0000000   0.4000000
  582320    88.95339   0.6212569   0.0219822   5.0000000   0.4000000
  582340    88.95604   0.6211980   0.0219662   5.0000000   0.4000000
  582360    88.95868   0.6211345   0.0219484   5.0000000   0.4000000
  582380    88.96133   0.6210682   0.0219292   5.0000000   0.4000000
  582400    88.96398   0.6210033   0.0219096   5.0000000   0.4000000
  582420    88.96662   0.6209444   0.0218909   5.0000000   0.4000000
  582440    88.96927   0.6208947   0.0218740   5.0000000   0.4000000
  582460    88.97191   0.6208544   0.0218591   5.0000000   0.4000000
  582480    88.97456   0.6208211   0.0218457   5.0000000   0.4000000
  582500    88.97721   0.6207907   0.0218328   5.0000000   0.4000000
  582520    88.97985   0.6207590   0.0218196   5.0000000   0.4000000
  582540    88.98250   0.6207236   0.0218055   5.0000000   0.4000000
  582560    88.98514   0.6206845   0.0217903   5.0000000   0.4000000
  582580    88.98779   0.6206435   0.0217746   5.0000000   0.4000000
  582600    88.99044   0.6206032   0.0217591   5.0000000   0.4000000
  582620    88.99308   0.6205657   0.0217441   5.0000000   0.4000000
  582640    88.99573   0.6205315   0.0217300   5.0000000   0.4000000
  582660    88.99838   0.6205002   0.0217165   5.0000000   0.4000000
  582680    89.00102   0.6204708   0.0217035   5.0000000   0.4000000
  582700    89.00367   0.6204418   0.0216907   5.0000000   0.4000000
  582720    89.00631   0.6204117   0.0216777   5.0000000   0.4000000
  582740    89.00896   0.6203790   0.0216641   5.0000000   0.4000000
  582760    89.01161   0.6203433   0.0216497   5.0000000   0.4000000
  582780    89.01425   0.6203052   0.0216346   5.0000000   0.4000000
  582800    89.01690   0.6202662   0.0216191   5.0000000   0.4000000
  582820    89.01954   0.6202276   0.0216034   5.0000000   0.4000000
  582840    89.02219   0.6201896   0.0215877   5.0000000   0.4000000
  582860    89.02484   0.6201518   0.0215717   5.0000000   0.4000000
  582880    89.02748   0.6201129   0.0215553   5.0000000   0.4000000
  582900    89.03013   0.6200723   0.0215383   5.0000000   0.4000000
  582920    89.03278   0.6200307   0.0215208   5.0000000   0.4000000
  582940    89.03542   0.6199900   0.0215032   5.0000000   0.4000000
  582960    89.03807   0.6199520   0.0214859   5.0000000   0.4000000
  582980    89.04071   0.6199179   0.0214691   5.0000000   0.4000000
  583000    89.04336   0.6198870   0.0214525   5.0000000   0.4000000
  583020    89.04601   0.6198584   0.0214360   5.0000000   0.4000000
  583040    89.04865   0.6198317   0.0214192   5.0000000   0.4000000
  583060    89.05130   0.6198071   0.0214022   5.0000000   0.4000000
  583080    89.05395   0.6197855   0.0213851   5.0000000   0.4000000
  583100    89.05659   0.6197682   0.0213681   5.0000000   0.4000000
  583120    89.05924   0.6197565   0.0213517   5.0000000   0.4000000
  583140    89.06188   0.6197515   0.0213361   5.0000000   0.4000000
  583160    89.06453   0.6197545   0.0213218   5.0000000   0.4000000
  583180    89.06718   0.6197662   0.0213088   5.0000000   0.4000000
  583200    89.06982   0.6197865   0.0212975   5.0000000   0.4000000
  583220    89.07247   0.6198148   0.0212876   5.0000000   0.4000000
  583240    89.07512   0.6198498   0.0212791   5.0000000   0.4000000
  583260    89.07776   0.6198905   0.0212718   5.0000000   0.4000000
  583280    89.08041   0.6199363   0.0212656   5.0000000   0.4000000
  583300    89.08305   0.6199872   0.0212606   5.0000000   0.4000000
  583320    89.08570   0.6200440   0.0212569   5.0000000   0.4000000
  583340    89.08835   0.6201073   0.0212546   5.0000000   0.4000000
  583360    89.09099   0.6201776   0.0212538   5.0000000   0.4000000
  583380    89.09364   0.6202553   0.0212546   5.0000000   0.4000000
  583400    89.09629   0.6203408   0.0212571   5.0000000   0.4000000
  583420    89.09893   0.6204340   0.0212613   5.0000000   0.4000000
  583440    89.10158   0.6205339   0.0212668   5.0000000   0.4000000
  583460    89.10422   0.6206383   0.0212733   5.0000000   0.4000000
  583480    89.10687   0.6207454   0.0212799   5.0000000   0.4000000
  583500    89.10952   0.6208543   0.0212866   5.0000000   0.4000000
  583520    89.11216   0.6209651   0.0212930   5.0000000   0.4000000
  583540    89.11481   0.6210780   0.0212993   5.0000000   0.4000000
  583560    89.11745   0.6211928   0.0213054   5.0000000   0.4000000
